RG1 RG2 RG3 VG1 VG2 VG3 RDENS1 RDENS2 RDENS3 ZMASS N TTOT RBAR TSTAR VSTAR
   0.948910E+03   0.806573E+04   0.626812E+04  -0.137647E+01  -0.117000E+02   0.128071E+03  -0.178010E+00   0.672394E+01  -0.282726E+02   0.731589E+00 1000   0.480000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.948219E+03   0.805986E+04   0.633217E+04  -0.138587E+01  -0.117799E+02   0.128008E+03  -0.187603E+00   0.646336E+01  -0.289080E+02   0.731526E+00 1000   0.485005E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.947521E+03   0.805393E+04   0.639635E+04  -0.139518E+01  -0.118590E+02   0.127946E+03  -0.171664E+00   0.609673E+01  -0.294229E+02   0.731427E+00 1000   0.490000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.946822E+03   0.804798E+04   0.646030E+04  -0.140436E+01  -0.119371E+02   0.127884E+03  -0.109135E+00   0.575142E+01  -0.299953E+02   0.719567E+00 1000   0.495020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.946120E+03   0.804202E+04   0.652401E+04  -0.141342E+01  -0.120141E+02   0.127821E+03  -0.325200E+00   0.529426E+01  -0.311892E+02   0.719567E+00 1000   0.500000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.945410E+03   0.803598E+04   0.658800E+04  -0.142242E+01  -0.120906E+02   0.127759E+03  -0.354722E+00   0.490082E+01  -0.317924E+02   0.719567E+00 1000   0.505010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.944695E+03   0.802991E+04   0.665199E+04  -0.143132E+01  -0.121663E+02   0.127697E+03  -0.534146E+00   0.446304E+01  -0.324742E+02   0.719558E+00 1000   0.510000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.943978E+03   0.802382E+04   0.671570E+04  -0.144010E+01  -0.122408E+02   0.127635E+03  -0.668646E+00   0.410518E+01  -0.331645E+02   0.719558E+00 1000   0.515010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.943257E+03   0.801769E+04   0.677941E+04  -0.144878E+01  -0.123146E+02   0.127572E+03  -0.790191E+00   0.358169E+01  -0.337134E+02   0.719558E+00 1000   0.520000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.942529E+03   0.801150E+04   0.684327E+04  -0.145739E+01  -0.123878E+02   0.127510E+03  -0.851133E+00   0.309541E+01  -0.344214E+02   0.719558E+00 1000   0.525010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.941799E+03   0.800529E+04   0.690701E+04  -0.146589E+01  -0.124601E+02   0.127448E+03  -0.889340E+00   0.264593E+01  -0.351177E+02   0.719551E+00 1000   0.530000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.941064E+03   0.799904E+04   0.697072E+04  -0.147430E+01  -0.125316E+02   0.127386E+03  -0.881377E+00   0.222354E+01  -0.357841E+02   0.719551E+00 1000   0.535010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.940325E+03   0.799277E+04   0.703430E+04  -0.148261E+01  -0.126022E+02   0.127324E+03  -0.103355E+01   0.177349E+01  -0.365317E+02   0.719551E+00 1000   0.540000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.939580E+03   0.798643E+04   0.709817E+04  -0.149086E+01  -0.126723E+02   0.127262E+03  -0.111822E+01   0.134736E+01  -0.372489E+02   0.719551E+00 1000   0.545020E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.938834E+03   0.798009E+04   0.716166E+04  -0.149897E+01  -0.127413E+02   0.127201E+03  -0.125173E+01   0.877559E+00  -0.379286E+02   0.719544E+00 1000   0.550000E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.938082E+03   0.797370E+04   0.722524E+04  -0.150701E+01  -0.128096E+02   0.127139E+03  -0.129945E+01   0.500263E+00  -0.385828E+02   0.719544E+00 1000   0.555010E+02   0.101485E+01   0.595786E+00   0.166555E+01
   0.937327E+03   0.796728E+04   0.728874E+04  -0.151496E+01  -0.128771E+02   0.127078E+03  -0.147719E+01   0.372241E-01  -0.392689E+02   0.719544E+00 1000   0.560000E+02   0.101485E+01   0.595786E+00   0.166555E+01
